id_site,id_student,code_module,code_presentation,date,sum_click
145,160,CCC,2013J,148,22
150,160,CCC,2013J,39,2
147,160,CCC,2013J,39,17
126,160,CCC,2013J,39,4
144,160,CCC,2013J,39,57
136,160,CCC,2013J,39,7
133,160,CCC,2013J,54,3
138,160,CCC,2013J,54,36
139,160,CCC,2013J,72,1
131,160,CCC,2013J,77,29
122,160,CCC,2013J,77,16
126,160,CCC,2013J,234,5
121,160,CCC,2013J,234,37
127,160,CCC,2013J,234,3
130,160,CCC,2013J,119,28
139,160,CCC,2013J,119,23
124,160,CCC,2013J,119,52
136,160,CCC,2013J,119,21
148,160,CCC,2013J,119,11
150,160,CCC,2013J,26,4
140,160,CCC,2013J,26,1
143,160,CCC,2013J,26,13
128,160,CCC,2013J,49,12
148,160,CCC,2013J,49,8
125,160,CCC,2013J,13,6
145,160,CCC,2013J,202,20
135,160,CCC,2013J,202,10
148,160,CCC,2013J,202,3
142,160,CCC,2013J,220,16
125,160,CCC,2013J,220,2
147,160,CCC,2013J,220,112
123,160,CCC,2013J,135,13
150,160,CCC,2013J,135,18
140,160,CCC,2013J,216,45
136,160,CCC,2013J,95,1
127,160,CCC,2013J,95,9
132,160,CCC,2013J,95,4
146,160,CCC,2013J,95,16
143,160,CCC,2013J,95,35
141,160,CCC,2013J,82,14
126,160,CCC,2013J,82,10
129,160,CCC,2013J,82,46
148,160,CCC,2013J,138,2
126,160,CCC,2013J,138,11
135,160,CCC,2013J,127,7
137,160,CCC,2013J,127,4
125,160,CCC,2013J,127,4
134,160,CCC,2013J,199,2
136,160,CCC,2013J,78,3
150,160,CCC,2013J,78,5
123,160,CCC,2013J,78,15
147,160,CCC,2013J,78,15
141,160,CCC,2013J,118,20
145,160,CCC,2013J,118,4
141,160,CCC,2013J,111,9
145,160,CCC,2013J,111,20
125,160,CCC,2013J,102,27
132,160,CCC,2013J,102,14
121,160,CCC,2013J,102,9
141,160,CCC,2013J,102,2
135,160,CCC,2013J,29,11
150,160,CCC,2013J,29,16
144,160,CCC,2013J,29,14
137,160,CCC,2013J,29,8
140,160,CCC,2013J,29,6
122,160,CCC,2013J,8,36
127,160,CCC,2013J,8,9
146,160,CCC,2013J,8,9
139,160,CCC,2013J,8,16
127,160,CCC,2013J,136,32
150,160,CCC,2013J,136,32
122,160,CCC,2013J,136,11
131,160,CCC,2013J,136,5
142,160,CCC,2013J,90,3
134,160,CCC,2013J,90,1
143,160,CCC,2013J,230,22
149,160,CCC,2013J,230,6
136,160,CCC,2013J,230,17
122,160,CCC,2013J,230,1
147,160,CCC,2013J,36,15
147,160,CCC,2013J,112,5
144,160,CCC,2013J,112,87
141,160,CCC,2013J,112,10
132,160,CCC,2013J,99,3
121,160,CCC,2013J,99,2
134,160,CCC,2013J,99,6
128,160,CCC,2013J,99,1
141,160,CCC,2013J,113,6
149,160,CCC,2013J,113,3
129,160,CCC,2013J,113,20
122,160,CCC,2013J,113,13
128,160,CCC,2013J,113,9
143,160,CCC,2013J,24,6
127,160,CCC,2013J,24,49
126,160,CCC,2013J,24,21
144,160,CCC,2013J,24,11
141,160,CCC,2013J,24,23
150,160,CCC,2013J,3,5
132,160,CCC,2013J,3,3
135,160,CCC,2013J,3,12
139,160,CCC,2013J,3,2
131,160,CCC,2013J,66,4
125,160,CCC,2013J,66,12
146,160,CCC,2013J,66,6
137,160,CCC,2013J,66,10
133,160,CCC,2013J,66,14
146,160,CCC,2013J,161,16
134,160,CCC,2013J,208,23
135,160,CCC,2013J,208,21
139,160,CCC,2013J,61,8
123,160,CCC,2013J,61,1
137,160,CCC,2013J,61,1
136,160,CCC,2013J,61,1
129,160,CCC,2013J,124,59
140,160,CCC,2013J,124,15
143,160,CCC,2013J,124,9
127,160,CCC,2013J,124,4
122,160,CCC,2013J,122,14
138,160,CCC,2013J,122,14
124,160,CCC,2013J,122,7
132,160,CCC,2013J,122,14
124,160,CCC,2013J,1,6
126,160,CCC,2013J,1,3
138,160,CCC,2013J,1,5
136,160,CCC,2013J,1,29
130,160,CCC,2013J,1,5
122,160,CCC,2013J,157,51
138,160,CCC,2013J,157,11
141,160,CCC,2013J,200,1
133,160,CCC,2013J,200,3
123,160,CCC,2013J,64,11
148,160,CCC,2013J,64,14
145,160,CCC,2013J,64,6
129,160,CCC,2013J,64,19
135,160,CCC,2013J,64,5
147,160,CCC,2013J,180,3
135,160,CCC,2013J,180,25
138,160,CCC,2013J,180,18
141,160,CCC,2013J,232,1
124,160,CCC,2013J,232,23
150,160,CCC,2013J,232,85
128,160,CCC,2013J,232,22
148,160,CCC,2013J,232,8
145,160,CCC,2013J,176,2
148,160,CCC,2013J,176,1
139,160,CCC,2013J,176,15
131,160,CCC,2013J,30,11
135,160,CCC,2013J,30,1
149,160,CCC,2013J,30,13
141,160,CCC,2013J,30,1
139,160,CCC,2013J,215,10
133,160,CCC,2013J,215,59
142,160,CCC,2013J,215,1
122,160,CCC,2013J,215,21
141,160,CCC,2013J,213,4
122,160,CCC,2013J,213,21
124,160,CCC,2013J,213,24
121,160,CCC,2013J,213,4
126,160,CCC,2013J,213,14
144,160,CCC,2013J,12,39
125,160,CCC,2013J,12,33
138,160,CCC,2013J,12,12
140,160,CCC,2013J,12,7
150,160,CCC,2013J,12,12
141,160,CCC,2013J,211,10
121,160,CCC,2013J,139,23
142,160,CCC,2013J,139,1
123,160,CCC,2013J,139,6
136,160,CCC,2013J,5,14
140,160,CCC,2013J,147,7
125,160,CCC,2013J,147,23
150,160,CCC,2013J,147,16
124,160,CCC,2013J,58,8
128,160,CCC,2013J,58,14
126,160,CCC,2013J,58,35
122,160,CCC,2013J,58,10
122,160,CCC,2013J,70,13
148,160,CCC,2013J,70,4
145,160,CCC,2013J,70,24
140,160,CCC,2013J,70,16
138,160,CCC,2013J,70,1
124,160,CCC,2013J,10,4
147,160,CCC,2013J,10,24
148,160,CCC,2013J,10,2
143,160,CCC,2013J,177,7
138,160,CCC,2013J,177,16
127,160,CCC,2013J,177,7
133,160,CCC,2013J,177,24
146,160,CCC,2013J,177,5
144,160,CCC,2013J,140,3
146,160,CCC,2013J,140,24
135,160,CCC,2013J,129,8
145,160,CCC,2013J,129,36
121,160,CCC,2013J,69,3
129,160,CCC,2013J,69,2
139,160,CCC,2013J,69,1
126,160,CCC,2013J,69,1
122,160,CCC,2013J,69,10
142,160,CCC,2013J,239,1
133,160,CCC,2013J,239,33
149,160,CCC,2013J,239,3
140,160,CCC,2013J,239,6
126,160,CCC,2013J,239,23
150,160,CCC,2013J,83,2
123,160,CCC,2013J,83,3
130,160,CCC,2013J,83,27
122,160,CCC,2013J,83,32
134,160,CCC,2013J,146,20
141,160,CCC,2013J,146,18
143,160,CCC,2013J,146,1
146,160,CCC,2013J,146,6
128,160,CCC,2013J,146,8
127,160,CCC,2013J,193,20
135,160,CCC,2013J,193,3
134,160,CCC,2013J,193,28
147,160,CCC,2013J,193,2
125,160,CCC,2013J,62,9
145,160,CCC,2013J,62,26
142,160,CCC,2013J,62,8
144,160,CCC,2013J,62,4
149,160,CCC,2013J,27,5
141,160,CCC,2013J,16,42
124,160,CCC,2013J,16,14
136,160,CCC,2013J,16,36
128,160,CCC,2013J,16,6
139,160,CCC,2013J,149,6
136,160,CCC,2013J,149,8
149,160,CCC,2013J,149,35
131,160,CCC,2013J,65,10
146,160,CCC,2013J,65,26
145,160,CCC,2013J,65,39
138,160,CCC,2013J,65,11
129,160,CCC,2013J,92,3
147,160,CCC,2013J,92,14
135,160,CCC,2013J,92,31
128,160,CCC,2013J,92,12
130,160,CCC,2013J,106,19
129,160,CCC,2013J,106,39
124,160,CCC,2013J,106,11
134,160,CCC,2013J,41,8
148,160,CCC,2013J,41,10
127,160,CCC,2013J,67,1
141,160,CCC,2013J,67,1
147,160,CCC,2013J,163,16
147,160,CCC,2013J,53,14
140,160,CCC,2013J,53,3
130,160,CCC,2013J,53,8
140,160,CCC,2013J,120,1
129,160,CCC,2013J,120,20
123,160,CCC,2013J,120,25
130,160,CCC,2013J,120,11
128,160,CCC,2013J,120,11
143,160,CCC,2013J,35,26
123,160,CCC,2013J,35,4
141,160,CCC,2013J,35,1
150,160,CCC,2013J,35,27
147,160,CCC,2013J,103,1
140,160,CCC,2013J,103,1
148,160,CCC,2013J,103,8
133,160,CCC,2013J,105,38
140,160,CCC,2013J,105,4
127,160,CCC,2013J,105,4
150,160,CCC,2013J,2,51
122,160,CCC,2013J,2,26
123,160,CCC,2013J,2,54
131,160,CCC,2013J,2,35
147,160,CCC,2013J,2,1
138,160,CCC,2013J,183,16
123,160,CCC,2013J,183,6
126,160,CCC,2013J,63,6
137,160,CCC,2013J,63,14
147,160,CCC,2013J,63,5
123,160,CCC,2013J,97,24
122,160,CCC,2013J,97,12
134,160,CCC,2013J,97,2
137,160,CCC,2013J,97,1
142,160,CCC,2013J,22,9
129,160,CCC,2013J,4,15
138,160,CCC,2013J,4,22
125,160,CCC,2013J,194,11
121,160,CCC,2013J,25,15
128,160,CCC,2013J,55,2
147,161,CCC,2013J,46,11
123,161,CCC,2013J,46,13
139,161,CCC,2013J,46,1
131,161,CCC,2013J,46,12
131,161,CCC,2013J,64,2
133,161,CCC,2013J,61,4
135,161,CCC,2013J,61,3
125,161,CCC,2013J,61,3
144,161,CCC,2013J,14,1
147,161,CCC,2013J,14,1
122,162,CCC,2013J,129,13
131,162,CCC,2013J,211,8
150,162,CCC,2013J,211,43
141,162,CCC,2013J,211,10
135,162,CCC,2013J,211,14
146,162,CCC,2013J,211,5
142,162,CCC,2013J,10,7
135,162,CCC,2013J,10,7
133,162,CCC,2013J,10,1
140,162,CCC,2013J,48,20
123,162,CCC,2013J,48,14
136,162,CCC,2013J,48,6
149,162,CCC,2013J,48,6
141,162,CCC,2013J,48,3
143,162,CCC,2013J,231,24
122,162,CCC,2013J,231,7
126,162,CCC,2013J,79,2
138,162,CCC,2013J,234,20
134,162,CCC,2013J,234,10
141,162,CCC,2013J,234,1
130,162,CCC,2013J,234,22
133,162,CCC,2013J,84,28
142,162,CCC,2013J,195,1
135,162,CCC,2013J,195,21
145,162,CCC,2013J,230,33
138,162,CCC,2013J,230,27
125,162,CCC,2013J,230,20
147,162,CCC,2013J,230,22
130,162,CCC,2013J,90,1
134,162,CCC,2013J,90,3
144,162,CCC,2013J,90,1
139,162,CCC,2013J,90,1
126,162,CCC,2013J,90,13
130,162,CCC,2013J,136,53
145,162,CCC,2013J,136,17
140,162,CCC,2013J,136,24
142,162,CCC,2013J,32,19
141,162,CCC,2013J,32,30
125,162,CCC,2013J,32,1
134,162,CCC,2013J,95,26
123,162,CCC,2013J,95,4
136,162,CCC,2013J,95,34
145,162,CCC,2013J,85,7
137,162,CCC,2013J,85,4
124,162,CCC,2013J,85,14
133,162,CCC,2013J,43,86
124,162,CCC,2013J,43,25
143,162,CCC,2013J,103,17
147,162,CCC,2013J,103,6
131,162,CCC,2013J,103,5
145,162,CCC,2013J,103,28
141,162,CCC,2013J,103,3
142,162,CCC,2013J,237,15
148,162,CCC,2013J,237,10
133,162,CCC,2013J,237,4
150,162,CCC,2013J,237,16
121,162,CCC,2013J,237,3
139,162,CCC,2013J,226,12
129,162,CCC,2013J,226,24
122,162,CCC,2013J,226,39
133,162,CCC,2013J,226,1
144,162,CCC,2013J,130,1
122,162,CCC,2013J,130,2
149,162,CCC,2013J,128,1
144,162,CCC,2013J,112,1
135,162,CCC,2013J,112,6
121,162,CCC,2013J,100,25
150,162,CCC,2013J,100,2
147,162,CCC,2013J,100,21
142,162,CCC,2013J,100,9
148,162,CCC,2013J,100,1
134,162,CCC,2013J,16,3
147,162,CCC,2013J,215,1
144,162,CCC,2013J,215,1
121,162,CCC,2013J,215,15
135,162,CCC,2013J,215,26
139,162,CCC,2013J,215,1
126,162,CCC,2013J,146,4
143,162,CCC,2013J,146,26
129,162,CCC,2013J,165,14
123,162,CCC,2013J,165,21
146,162,CCC,2013J,165,3
140,162,CCC,2013J,238,50
141,162,CCC,2013J,238,20
148,162,CCC,2013J,238,23
124,162,CCC,2013J,42,3
125,162,CCC,2013J,42,18
129,162,CCC,2013J,42,4
145,162,CCC,2013J,138,45
149,162,CCC,2013J,236,9
144,162,CCC,2013J,20,5
134,162,CCC,2013J,141,2
124,162,CCC,2013J,141,6
133,162,CCC,2013J,141,21
127,162,CCC,2013J,99,10
124,162,CCC,2013J,99,6
126,162,CCC,2013J,99,3
131,162,CCC,2013J,156,8
134,162,CCC,2013J,30,28
132,162,CCC,2013J,30,20
136,162,CCC,2013J,30,1
148,162,CCC,2013J,30,2
143,162,CCC,2013J,30,1
124,162,CCC,2013J,94,2
135,162,CCC,2013J,94,3
131,162,CCC,2013J,179,3
129,162,CCC,2013J,179,7
134,162,CCC,2013J,179,8
140,162,CCC,2013J,179,10
127,162,CCC,2013J,179,6
135,162,CCC,2013J,225,3
144,162,CCC,2013J,225,19
130,162,CCC,2013J,225,11
122,162,CCC,2013J,225,12
130,162,CCC,2013J,53,5
123,162,CCC,2013J,53,34
149,162,CCC,2013J,53,8
150,162,CCC,2013J,53,8
139,162,CCC,2013J,53,5
145,162,CCC,2013J,239,6
137,162,CCC,2013J,239,1
135,162,CCC,2013J,239,23
150,162,CCC,2013J,239,6
136,162,CCC,2013J,239,16
131,162,CCC,2013J,114,2
126,162,CCC,2013J,203,6
121,162,CCC,2013J,203,11
150,162,CCC,2013J,203,32
128,162,CCC,2013J,191,5
126,162,CCC,2013J,191,39
134,162,CCC,2013J,33,4
140,162,CCC,2013J,33,23
124,162,CCC,2013J,33,7
143,162,CCC,2013J,116,7
140,162,CCC,2013J,116,37
148,162,CCC,2013J,116,19
136,162,CCC,2013J,137,4
127,162,CCC,2013J,137,7
133,162,CCC,2013J,137,14
125,162,CCC,2013J,137,47
140,162,CCC,2013J,137,3
133,162,CCC,2013J,223,6
139,162,CCC,2013J,57,12
134,162,CCC,2013J,57,12
135,162,CCC,2013J,61,6
127,162,CCC,2013J,61,15
138,162,CCC,2013J,61,1
133,162,CCC,2013J,162,10
142,162,CCC,2013J,228,17
137,162,CCC,2013J,228,26
144,162,CCC,2013J,228,43
136,162,CCC,2013J,68,33
126,162,CCC,2013J,68,12
148,162,CCC,2013J,68,17
134,162,CCC,2013J,72,2
130,162,CCC,2013J,72,51
121,162,CCC,2013J,72,1
125,162,CCC,2013J,59,10
145,162,CCC,2013J,59,6
139,162,CCC,2013J,59,2
124,162,CCC,2013J,88,17
145,162,CCC,2013J,88,25
137,162,CCC,2013J,88,3
149,162,CCC,2013J,88,15
125,162,CCC,2013J,27,10
135,162,CCC,2013J,26,1
136,162,CCC,2013J,26,47
147,162,CCC,2013J,26,8
121,162,CCC,2013J,26,7
128,162,CCC,2013J,26,4
143,162,CCC,2013J,13,17
132,162,CCC,2013J,13,3
141,162,CCC,2013J,13,13
138,162,CCC,2013J,159,4
123,162,CCC,2013J,159,3
150,162,CCC,2013J,159,14
121,162,CCC,2013J,159,25
138,162,CCC,2013J,117,22
132,162,CCC,2013J,117,1
137,162,CCC,2013J,117,40
142,162,CCC,2013J,198,15
150,162,CCC,2013J,198,13
147,162,CCC,2013J,198,3
141,162,CCC,2013J,171,1
121,162,CCC,2013J,171,2
129,162,CCC,2013J,171,1
134,162,CCC,2013J,227,4
123,162,CCC,2013J,227,2
126,162,CCC,2013J,227,65
135,162,CCC,2013J,227,10
141,162,CCC,2013J,227,4
136,162,CCC,2013J,210,12
129,162,CCC,2013J,210,6
138,162,CCC,2013J,210,12
126,162,CCC,2013J,210,14
130,162,CCC,2013J,210,7
142,162,CCC,2013J,154,18
127,162,CCC,2013J,154,18
130,162,CCC,2013J,154,33
150,162,CCC,2013J,173,33
134,162,CCC,2013J,173,4
131,162,CCC,2013J,173,6
132,162,CCC,2013J,197,100
121,162,CCC,2013J,197,13
134,162,CCC,2013J,197,38
126,162,CCC,2013J,197,13
149,162,CCC,2013J,197,3
136,162,CCC,2013J,104,14
143,162,CCC,2013J,67,7
144,162,CCC,2013J,67,11
150,162,CCC,2013J,67,22
145,162,CCC,2013J,67,9
149,162,CCC,2013J,67,26
124,162,CCC,2013J,91,1
139,162,CCC,2013J,91,1
135,162,CCC,2013J,66,3
149,162,CCC,2013J,66,15
143,162,CCC,2013J,66,1
146,162,CCC,2013J,66,3
126,162,CCC,2013J,118,22
123,162,CCC,2013J,118,14
134,162,CCC,2013J,118,1
129,162,CCC,2013J,118,1
122,162,CCC,2013J,19,1
145,162,CCC,2013J,19,9
125,162,CCC,2013J,19,18
128,162,CCC,2013J,19,8
141,162,CCC,2013J,19,36
121,162,CCC,2013J,149,5
125,162,CCC,2013J,149,14
140,162,CCC,2013J,149,19
131,162,CCC,2013J,65,6
140,162,CCC,2013J,65,3
127,162,CCC,2013J,65,1
144,162,CCC,2013J,106,58
142,162,CCC,2013J,174,1
131,162,CCC,2013J,188,7
128,162,CCC,2013J,188,3
127,162,CCC,2013J,167,1
149,162,CCC,2013J,45,1
146,162,CCC,2013J,102,10
144,162,CCC,2013J,18,26
140,162,CCC,2013J,18,2
145,162,CCC,2013J,18,31
122,162,CCC,2013J,145,7
148,162,CCC,2013J,145,5
131,162,CCC,2013J,60,46
126,162,CCC,2013J,60,3
128,162,CCC,2013J,205,2
135,162,CCC,2013J,205,1
141,162,CCC,2013J,205,13
132,162,CCC,2013J,192,17
139,162,CCC,2013J,192,6
127,162,CCC,2013J,127,7
124,162,CCC,2013J,177,32
125,162,CCC,2013J,177,3
132,162,CCC,2013J,177,2
124,162,CCC,2013J,108,7
126,162,CCC,2013J,108,14
145,162,CCC,2013J,108,17
125,162,CCC,2013J,209,2
123,162,CCC,2013J,190,26
133,162,CCC,2013J,190,2
129,162,CCC,2013J,190,21
123,162,CCC,2013J,187,24
126,162,CCC,2013J,187,4
134,162,CCC,2013J,187,1
139,162,CCC,2013J,235,3
140,162,CCC,2013J,235,4
142,162,CCC,2013J,235,1
126,162,CCC,2013J,235,10
145,162,CCC,2013J,7,32
149,162,CCC,2013J,7,23
135,162,CCC,2013J,38,30
131,162,CCC,2013J,38,1
133,162,CCC,2013J,151,12
139,162,CCC,2013J,139,6
121,162,CCC,2013J,139,8
134,162,CCC,2013J,139,1
148,162,CCC,2013J,139,9
127,162,CCC,2013J,92,2
136,162,CCC,2013J,92,7
141,162,CCC,2013J,92,44
146,162,CCC,2013J,92,29
142,162,CCC,2013J,131,11
128,162,CCC,2013J,123,9
135,162,CCC,2013J,207,4
136,162,CCC,2013J,207,10
134,162,CCC,2013J,207,22
147,162,CCC,2013J,207,109
122,162,CCC,2013J,207,2
147,162,CCC,2013J,24,3
139,162,CCC,2013J,24,18
124,162,CCC,2013J,24,16
133,162,CCC,2013J,24,16
150,162,CCC,2013J,24,9
138,162,CCC,2013J,144,5
141,162,CCC,2013J,144,16
130,162,CCC,2013J,144,3
127,162,CCC,2013J,144,4
135,162,CCC,2013J,181,24
123,162,CCC,2013J,181,1
140,162,CCC,2013J,181,12
134,162,CCC,2013J,73,17
130,162,CCC,2013J,73,19
127,162,CCC,2013J,73,4
126,162,CCC,2013J,73,20
141,162,CCC,2013J,73,12
141,162,CCC,2013J,164,1
144,162,CCC,2013J,164,2
122,162,CCC,2013J,164,12
146,162,CCC,2013J,164,2
148,162,CCC,2013J,164,47
138,162,CCC,2013J,200,2
140,162,CCC,2013J,222,2
121,162,CCC,2013J,222,28
148,162,CCC,2013J,222,19
149,162,CCC,2013J,46,11
137,162,CCC,2013J,22,108
126,162,CCC,2013J,22,3
134,162,CCC,2013J,31,13
143,162,CCC,2013J,31,3
150,162,CCC,2013J,31,12
135,162,CCC,2013J,31,36
133,162,CCC,2013J,31,8
147,162,CCC,2013J,55,11
139,162,CCC,2013J,55,5
123,162,CCC,2013J,55,1
136,162,CCC,2013J,55,29
130,162,CCC,2013J,147,4
140,162,CCC,2013J,147,1
147,162,CCC,2013J,147,12
128,162,CCC,2013J,147,1
122,162,CCC,2013J,189,17
149,162,CCC,2013J,189,55
140,162,CCC,2013J,189,1
130,162,CCC,2013J,189,26
126,162,CCC,2013J,161,12
147,162,CCC,2013J,161,10
149,162,CCC,2013J,161,14
140,162,CCC,2013J,161,14
141,162,CCC,2013J,220,1
125,162,CCC,2013J,220,9
126,162,CCC,2013J,220,48
122,162,CCC,2013J,220,4
140,162,CCC,2013J,14,4
135,162,CCC,2013J,14,13
127,162,CCC,2013J,166,23
132,162,CCC,2013J,166,3
130,162,CCC,2013J,166,1
143,162,CCC,2013J,166,1
149,162,CCC,2013J,98,21
136,162,CCC,2013J,98,15
135,162,CCC,2013J,98,5
146,162,CCC,2013J,98,2
134,162,CCC,2013J,4,11
122,162,CCC,2013J,4,21
127,162,CCC,2013J,4,25
137,162,CCC,2013J,4,5
135,162,CCC,2013J,4,5
143,162,CCC,2013J,229,19
150,162,CCC,2013J,229,21
133,162,CCC,2013J,229,51
142,162,CCC,2013J,229,32
137,162,CCC,2013J,47,29
127,162,CCC,2013J,101,7
133,162,CCC,2013J,101,2
137,162,CCC,2013J,143,26
135,162,CCC,2013J,143,3
135,162,CCC,2013J,150,24
124,162,CCC,2013J,107,20
142,162,CCC,2013J,107,30
143,162,CCC,2013J,107,54
138,162,CCC,2013J,107,29
134,162,CCC,2013J,107,12
145,162,CCC,2013J,183,13
122,162,CCC,2013J,183,5
146,162,CCC,2013J,183,2
126,162,CCC,2013J,183,1
135,162,CCC,2013J,6,4
140,162,CCC,2013J,6,14
127,162,CCC,2013J,6,9
146,162,CCC,2013J,185,15
129,162,CCC,2013J,185,30
128,162,CCC,2013J,185,17
130,162,CCC,2013J,185,2
139,162,CCC,2013J,125,29
126,162,CCC,2013J,109,59
130,162,CCC,2013J,109,9
121,162,CCC,2013J,17,42
140,162,CCC,2013J,17,40
141,162,CCC,2013J,17,1
131,162,CCC,2013J,17,6
122,162,CCC,2013J,17,1
142,162,CCC,2013J,121,18
142,162,CCC,2013J,176,1
130,162,CCC,2013J,176,9
138,162,CCC,2013J,202,23
149,162,CCC,2013J,202,23
137,162,CCC,2013J,202,1
134,162,CCC,2013J,202,10
124,162,CCC,2013J,196,1
127,162,CCC,2013J,196,1
134,162,CCC,2013J,196,26
129,162,CCC,2013J,186,4
144,162,CCC,2013J,186,4
131,162,CCC,2013J,182,2
145,162,CCC,2013J,182,25
127,162,CCC,2013J,182,13
132,162,CCC,2013J,182,11
130,162,CCC,2013J,169,15
140,162,CCC,2013J,105,48
148,162,CCC,2013J,113,30
147,162,CCC,2013J,40,3
123,162,CCC,2013J,40,79
127,162,CCC,2013J,40,8
134,162,CCC,2013J,69,5
145,162,CCC,2013J,69,2
124,162,CCC,2013J,69,30
133,162,CCC,2013J,69,47
141,162,CCC,2013J,69,3
124,162,CCC,2013J,3,5
131,162,CCC,2013J,3,18
149,162,CCC,2013J,3,19
127,162,CCC,2013J,3,11
128,162,CCC,2013J,3,1
126,162,CCC,2013J,120,19
150,162,CCC,2013J,120,8
123,162,CCC,2013J,120,8
149,162,CCC,2013J,120,5
147,162,CCC,2013J,120,4
138,162,CCC,2013J,50,5
140,162,CCC,2013J,50,37
129,162,CCC,2013J,50,10
127,162,CCC,2013J,50,4
128,162,CCC,2013J,50,1
130,162,CCC,2013J,97,18
127,162,CCC,2013J,97,4
122,162,CCC,2013J,97,33
143,162,CCC,2013J,97,3
138,162,CCC,2013J,97,15
131,162,CCC,2013J,216,2
150,162,CCC,2013J,216,1
138,162,CCC,2013J,216,13
149,162,CCC,2013J,216,4
133,162,CCC,2013J,216,1
134,162,CCC,2013J,163,10
137,162,CCC,2013J,82,9
127,162,CCC,2013J,82,17
141,162,CCC,2013J,82,2
122,162,CCC,2013J,134,6
121,162,CCC,2013J,134,1
125,162,CCC,2013J,134,20
134,162,CCC,2013J,134,11
146,162,CCC,2013J,213,13
150,162,CCC,2013J,213,3
140,162,CCC,2013J,96,4
147,162,CCC,2013J,96,3
134,162,CCC,2013J,96,7
125,162,CCC,2013J,96,2
130,162,CCC,2013J,63,2
126,162,CCC,2013J,63,11
131,162,CCC,2013J,64,4
150,162,CCC,2013J,64,11
124,162,CCC,2013J,51,11
137,162,CCC,2013J,51,1
128,162,CCC,2013J,51,19
136,162,CCC,2013J,76,15
147,162,CCC,2013J,54,9
121,162,CCC,2013J,54,2
128,162,CCC,2013J,54,7
141,162,CCC,2013J,54,1
136,162,CCC,2013J,54,13
146,162,CCC,2013J,224,1
148,162,CCC,2013J,224,8
139,162,CCC,2013J,224,24
143,162,CCC,2013J,224,4
127,162,CCC,2013J,29,21
134,162,CCC,2013J,29,30
137,162,CCC,2013J,160,12
150,162,CCC,2013J,160,5
126,162,CCC,2013J,160,52
123,162,CCC,2013J,160,1
135,162,CCC,2013J,193,56
133,162,CCC,2013J,193,19
122,162,CCC,2013J,193,1
132,162,CCC,2013J,193,16
130,162,CCC,2013J,193,5
122,162,CCC,2013J,218,3
126,162,CCC,2013J,218,3
134,162,CCC,2013J,218,13
124,162,CCC,2013J,218,19
133,162,CCC,2013J,218,4
145,162,CCC,2013J,152,3
136,162,CCC,2013J,152,2
131,162,CCC,2013J,152,13
138,163,CCC,2013J,20,8
130,163,CCC,2013J,20,3
122,163,CCC,2013J,20,2
145,163,CCC,2013J,55,7
140,163,CCC,2013J,55,1
148,163,CCC,2013J,55,6
133,163,CCC,2013J,55,3
145,163,CCC,2013J,53,1
146,163,CCC,2013J,53,1
135,163,CCC,2013J,53,1
129,163,CCC,2013J,24,1
143,163,CCC,2013J,11,10
133,163,CCC,2013J,11,3
137,163,CCC,2013J,11,6
144,163,CCC,2013J,11,1
142,163,CCC,2013J,11,3
132,163,CCC,2013J,65,1
130,163,CCC,2013J,65,11
134,163,CCC,2013J,65,1
144,163,CCC,2013J,65,6
149,163,CCC,2013J,40,1
139,163,CCC,2013J,40,1
133,163,CCC,2013J,40,3
148,163,CCC,2013J,40,10
128,163,CCC,2013J,29,14
147,163,CCC,2013J,29,1
150,163,CCC,2013J,29,1
140,163,CCC,2013J,29,4
127,163,CCC,2013J,13,3
131,163,CCC,2013J,13,2
126,163,CCC,2013J,45,8
136,163,CCC,2013J,58,1
133,163,CCC,2013J,58,1
141,163,CCC,2013J,42,13
131,163,CCC,2013J,42,19
136,163,CCC,2013J,42,1
132,163,CCC,2013J,42,3
139,163,CCC,2013J,42,1
149,163,CCC,2013J,46,8
150,163,CCC,2013J,46,1
143,163,CCC,2013J,7,6
144,163,CCC,2013J,7,3
133,163,CCC,2013J,7,1
140,163,CCC,2013J,43,4
149,163,CCC,2013J,43,1
144,163,CCC,2013J,19,1
124,163,CCC,2013J,4,6
149,163,CCC,2013J,4,6
142,163,CCC,2013J,4,1
135,163,CCC,2013J,54,3
144,163,CCC,2013J,56,15
142,163,CCC,2013J,61,5
141,164,CCC,2013J,220,11
150,164,CCC,2013J,220,2
149,164,CCC,2013J,134,13
126,164,CCC,2013J,134,27
135,164,CCC,2013J,134,1
148,164,CCC,2013J,184,1
121,164,CCC,2013J,184,7
128,164,CCC,2013J,184,38
132,164,CCC,2013J,236,7
148,164,CCC,2013J,236,15
126,164,CCC,2013J,236,14
145,164,CCC,2013J,236,38
122,164,CCC,2013J,1,8
145,164,CCC,2013J,1,26
122,164,CCC,2013J,31,2
138,164,CCC,2013J,131,1
136,164,CCC,2013J,54,5
139,164,CCC,2013J,54,12
129,164,CCC,2013J,54,37
131,164,CCC,2013J,16,32
137,164,CCC,2013J,128,17
135,164,CCC,2013J,90,18
137,164,CCC,2013J,90,22
149,164,CCC,2013J,90,1
143,164,CCC,2013J,90,1
147,164,CCC,2013J,53,19
129,164,CCC,2013J,46,11
148,164,CCC,2013J,46,46
144,164,CCC,2013J,68,21
130,164,CCC,2013J,68,6
131,164,CCC,2013J,68,31
142,164,CCC,2013J,162,30
124,164,CCC,2013J,162,13
